"DateTime","Net APY","Supply APY","Borrow APY","Staking APY"
"2024-10-04 01:00:00",0.05338900193717239,0.0007719370665415984,0.18497394623628013,0.23759101110691092
"2024-10-04 02:00:00",0.05339653121969043,0.0007719557504153701,0.18497143379699293,0.237596009266268
"2024-10-04 03:00:00",0.05328852628551409,0.0007710175048927407,0.18508350066168616,0.2376010094423075
"2024-10-04 04:00:00",0.0532376419126335,0.0007598603263213446,0.185128230461028,0.23760601204734016
"2024-10-04 05:00:00",0.053223448736528345,0.0007592874216662545,0.1851468327480508,0.2376109940629129
"2024-10-04 06:00:00",0.05345849294655575,0.0007592261672891627,0.18491670763414333,0.23761597441340992
"2024-10-04 07:00:00",0.05346815811723871,0.0007575099817436428,0.1849103238314026,0.23762097196689766
"2024-10-04 08:00:00",0.05346973945435621,0.0007483559407716991,0.18490458685293087,0.2376259703665154
"2024-10-04 09:00:00",0.053444434013210446,0.0007462224363613862,0.1849327570148279,0.23763096859167696
"2024-10-04 10:00:00",0.053441045961661604,0.0007449546376856881,0.18493987663889785,0.23763596796287376
"2024-10-04 11:00:00",0.053650641410326966,0.0007449620009100028,0.1847352845845898,0.23764096399400675
"2024-10-04 12:00:00",0.05018907518401536,0.000744693731772484,0.18463489585296472,0.23407927730520758
"2024-10-04 13:00:00",0.04807883067679944,0.0007443483511523902,0.18453374183210594,0.231868224157753
"2024-10-04 14:00:00",0.047965564262859,0.0007445313854379929,0.18465205965628362,0.23187309253370464
"2024-10-04 15:00:00",0.04796201575696124,0.0007445682959205949,0.1846605053140866,0.23187795277512724
"2024-10-04 16:00:00",-0.04389928784640865,0.0007445267733346295,0.27652813927658765,0.23188432465684436
"2024-10-04 17:00:00",-0.02168263549286717,0.0007443384243417057,0.2543180107855085,0.23189103686829962
"2024-10-04 18:00:00",-0.04143104350221993,0.0007443310150228133,0.2740733816432365,0.2318980071259938
"2024-10-04 19:00:00",-0.030390137517283533,0.0007443543727711793,0.2630396975722418,0.2319052056821871
"2024-10-04 20:00:00",-0.0007843114740317958,0.0007441372382011091,0.23344027337387288,0.23191182466163998
"2024-10-04 21:00:00",0.0365133847976942,0.0007440953016116591,0.19614808982797724,0.23191737932405979
"2024-10-04 22:00:00",0.041756040788808096,0.0007441115631065811,0.19091057781180887,0.23192250703751038
"2024-10-04 23:00:00",0.028943753229790287,0.0007441281737054777,0.20372805912411557,0.23192768418020038
"2024-10-05 00:00:00",0.027493526131208396,0.0007441455511748344,0.20518371975879002,0.23193310033882358
"2024-10-05 01:00:00",0.030445423494782103,0.0007441627104758753,0.20223718771508062,0.23193844849938686
"2024-10-05 02:00:00",0.024050919028650808,0.0007441790404676123,0.20863713582306784,0.23194387581125103
"2024-10-05 03:00:00",0.023677484631927675,0.0007441848384520355,0.20901609549893077,0.2319493952924064
"2024-10-05 04:00:00",0.02317145921923594,0.0007441875676247894,0.20952764871200666,0.2319549203636178
"2024-10-05 05:00:00",0.007070914394645189,0.000744192214426183,0.22563390161228108,0.2319606237925001
"2024-10-05 06:00:00",0.0027265107744217087,0.0007440342251090933,0.2299842103951751,0.23196668694448772
"2024-10-05 07:00:00",0.015499982927679401,0.0007418433790573533,0.21721448689007825,0.23197262643870029
"2024-10-05 08:00:00",0.021525028934838458,0.0007419115833274017,0.21119511169621719,0.23197822904772825
"2024-10-05 09:00:00",0.04773352603996467,0.0007419135515591875,0.18499185184382894,0.2319834643322344
"2024-10-05 10:00:00",0.048546711487411326,0.0007419299608214671,0.1841835542655066,0.23198833579209643
"2024-10-05 11:00:00",0.04872830507032061,0.0007419526072053064,0.18400906445142656,0.23199541691454187
